id,notes,labGroup,user,performedBy,reference,valid,compound_0,compound_0_role,compound_0_amount,compound_1,compound_1_role,compound_1_amount,compound_2,compound_2_role,compound_2_amount,compound_3,compound_3_role,compound_3_amount,compound_4,compound_4_role,compound_4_amount,Org_asa_hydrophobic_pH11_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH9_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH2_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH5_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH11_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH3_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH9_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH13_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH2_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH1_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH5_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH1_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH2_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH10_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH6_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH7_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH13_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH6_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH11_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH7_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH12_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH8_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH8_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH2_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH14_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH14_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH12_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH7_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH10_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH7_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH3_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH14_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH4_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH8_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH1_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH4_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH3_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH5_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH4_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH12_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH13_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH5_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH9_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH13_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH10_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH1_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH4_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH14_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH9_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH6_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH8_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH6_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH3_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH11_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH10_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH12_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP
5389," pH adjusting reagent used: H2SO4, 0.2207g pH adjusting reagent used: HF, 6g",Norquist Lab,cfalk,,aj15.5,True,Sodium molybdate,?,?,"n,n'-diethylethan-1,2-diamin",?,?,Water,?,?,?,?,?,?,?,?,363.28,0.0,0.0,329.92,363.28,329.92,344.94,0.0,329.92,329.92,329.92,329.92,329.92,344.94,329.92,329.92,363.28,329.92,363.28,0.0,363.28,0.0,344.94,329.92,363.28,0.0,363.28,329.92,0.0,329.92,329.92,363.28,0.0,344.94,329.92,329.92,329.92,0.0,329.92,0.0,363.28,329.92,344.94,363.28,344.94,0.0,329.92,363.28,344.94,329.92,344.94,0.0,0.0,0.0,344.94,363.28
5390," pH adjusting reagent used: H2SO4, 0.1987g pH adjusting reagent used: HF, 6g",Norquist Lab,cfalk,,aj15.6,True,Sodium molybdate,?,?,"n,n'-diethylethan-1,2-diamin",?,?,Water,?,?,?,?,?,?,?,?,363.28,0.0,0.0,329.92,363.28,329.92,344.94,0.0,329.92,329.92,329.92,329.92,329.92,344.94,329.92,329.92,363.28,329.92,363.28,0.0,363.28,0.0,344.94,329.92,363.28,0.0,363.28,329.92,0.0,329.92,329.92,363.28,0.0,344.94,329.92,329.92,329.92,0.0,329.92,0.0,363.28,329.92,344.94,363.28,344.94,0.0,329.92,363.28,344.94,329.92,344.94,0.0,0.0,0.0,344.94,363.28
5391," pH adjusting reagent used: H2SO4, 0.2583g pH adjusting reagent used: HF, 6g",Norquist Lab,cfalk,,aj15.7,True,Sodium molybdate,?,?,"n,n'-diethylethan-1,2-diamin",?,?,Water,?,?,?,?,?,?,?,?,363.28,0.0,0.0,329.92,363.28,329.92,344.94,0.0,329.92,329.92,329.92,329.92,329.92,344.94,329.92,329.92,363.28,329.92,363.28,0.0,363.28,0.0,344.94,329.92,363.28,0.0,363.28,329.92,0.0,329.92,329.92,363.28,0.0,344.94,329.92,329.92,329.92,0.0,329.92,0.0,363.28,329.92,344.94,363.28,344.94,0.0,329.92,363.28,344.94,329.92,344.94,0.0,0.0,0.0,344.94,363.28
5392," pH adjusting reagent used: H2SO4, 0.1995g pH adjusting reagent used: HF, 6g",Norquist Lab,cfalk,,aj15.8,True,Sodium molybdate,?,?,"n,n'-diethylethan-1,2-diamin",?,?,Water,?,?,?,?,?,?,?,?,363.28,0.0,0.0,329.92,363.28,329.92,344.94,0.0,329.92,329.92,329.92,329.92,329.92,344.94,329.92,329.92,363.28,329.92,363.28,0.0,363.28,0.0,344.94,329.92,363.28,0.0,363.28,329.92,0.0,329.92,329.92,363.28,0.0,344.94,329.92,329.92,329.92,0.0,329.92,0.0,363.28,329.92,344.94,363.28,344.94,0.0,329.92,363.28,344.94,329.92,344.94,0.0,0.0,0.0,344.94,363.28
5393," pH adjusting reagent used: H2SO4, 0.2011g pH adjusting reagent used: HF, 1g",Norquist Lab,cfalk,,aj16.1,True,Sodium molybdate,?,?,"N,N′-dimethylethylenediamine",?,?,Water,?,?,?,?,?,?,?,?,304.48,0.0,0.0,253.81,304.48,253.81,278.5,0.0,253.81,253.81,253.81,253.81,253.81,278.5,253.81,253.81,304.48,253.81,304.48,0.0,304.48,0.0,278.5,253.81,304.48,0.0,304.48,253.81,0.0,253.81,253.81,304.48,0.0,278.5,253.81,253.81,253.81,0.0,253.81,0.0,304.48,253.81,278.5,304.48,278.5,0.0,253.81,304.48,278.5,253.81,278.5,0.0,0.0,0.0,278.5,304.48
5394," pH adjusting reagent used: H2SO4, 0.2156g pH adjusting reagent used: HF, 1g",Norquist Lab,cfalk,,aj16.2,True,Sodium molybdate,?,?,"N,N′-dimethylethylenediamine",?,?,Water,?,?,?,?,?,?,?,?,304.48,0.0,0.0,253.81,304.48,253.81,278.5,0.0,253.81,253.81,253.81,253.81,253.81,278.5,253.81,253.81,304.48,253.81,304.48,0.0,304.48,0.0,278.5,253.81,304.48,0.0,304.48,253.81,0.0,253.81,253.81,304.48,0.0,278.5,253.81,253.81,253.81,0.0,253.81,0.0,304.48,253.81,278.5,304.48,278.5,0.0,253.81,304.48,278.5,253.81,278.5,0.0,0.0,0.0,278.5,304.48
5395," pH adjusting reagent used: H2SO4, 0.1959g pH adjusting reagent used: HF, 1g",Norquist Lab,cfalk,,aj16.3,True,Sodium molybdate,?,?,"N,N′-dimethylethylenediamine",?,?,Water,?,?,?,?,?,?,?,?,304.48,0.0,0.0,253.81,304.48,253.81,278.5,0.0,253.81,253.81,253.81,253.81,253.81,278.5,253.81,253.81,304.48,253.81,304.48,0.0,304.48,0.0,278.5,253.81,304.48,0.0,304.48,253.81,0.0,253.81,253.81,304.48,0.0,278.5,253.81,253.81,253.81,0.0,253.81,0.0,304.48,253.81,278.5,304.48,278.5,0.0,253.81,304.48,278.5,253.81,278.5,0.0,0.0,0.0,278.5,304.48
5396," pH adjusting reagent used: H2SO4, 0.2109g pH adjusting reagent used: HF, 1g",Norquist Lab,cfalk,,aj16.4,True,Sodium molybdate,?,?,"N,N′-dimethylethylenediamine",?,?,Water,?,?,?,?,?,?,?,?,304.48,0.0,0.0,253.81,304.48,253.81,278.5,0.0,253.81,253.81,253.81,253.81,253.81,278.5,253.81,253.81,304.48,253.81,304.48,0.0,304.48,0.0,278.5,253.81,304.48,0.0,304.48,253.81,0.0,253.81,253.81,304.48,0.0,278.5,253.81,253.81,253.81,0.0,253.81,0.0,304.48,253.81,278.5,304.48,278.5,0.0,253.81,304.48,278.5,253.81,278.5,0.0,0.0,0.0,278.5,304.48
5397," pH adjusting reagent used: H2SO4, 0.2399g pH adjusting reagent used: HF, 1g",Norquist Lab,cfalk,,aj16.5,True,Sodium molybdate,?,?,"N,N′-dimethylethylenediamine",?,?,Water,?,?,?,?,?,?,?,?,304.48,0.0,0.0,253.81,304.48,253.81,278.5,0.0,253.81,253.81,253.81,253.81,253.81,278.5,253.81,253.81,304.48,253.81,304.48,0.0,304.48,0.0,278.5,253.81,304.48,0.0,304.48,253.81,0.0,253.81,253.81,304.48,0.0,278.5,253.81,253.81,253.81,0.0,253.81,0.0,304.48,253.81,278.5,304.48,278.5,0.0,253.81,304.48,278.5,253.81,278.5,0.0,0.0,0.0,278.5,304.48
5398," pH adjusting reagent used: H2SO4, 0.2134g pH adjusting reagent used: HF, 1g",Norquist Lab,cfalk,,aj16.6,True,Sodium molybdate,?,?,"N,N′-dimethylethylenediamine",?,?,Water,?,?,?,?,?,?,?,?,304.48,0.0,0.0,253.81,304.48,253.81,278.5,0.0,253.81,253.81,253.81,253.81,253.81,278.5,253.81,253.81,304.48,253.81,304.48,0.0,304.48,0.0,278.5,253.81,304.48,0.0,304.48,253.81,0.0,253.81,253.81,304.48,0.0,278.5,253.81,253.81,253.81,0.0,253.81,0.0,304.48,253.81,278.5,304.48,278.5,0.0,253.81,304.48,278.5,253.81,278.5,0.0,0.0,0.0,278.5,304.48
5399," pH adjusting reagent used: H2SO4, 0.207g pH adjusting reagent used: HF, 1g",Norquist Lab,cfalk,,aj16.7,True,Sodium molybdate,?,?,"N,N′-dimethylethylenediamine",?,?,Water,?,?,?,?,?,?,?,?,304.48,0.0,0.0,253.81,304.48,253.81,278.5,0.0,253.81,253.81,253.81,253.81,253.81,278.5,253.81,253.81,304.48,253.81,304.48,0.0,304.48,0.0,278.5,253.81,304.48,0.0,304.48,253.81,0.0,253.81,253.81,304.48,0.0,278.5,253.81,253.81,253.81,0.0,253.81,0.0,304.48,253.81,278.5,304.48,278.5,0.0,253.81,304.48,278.5,253.81,278.5,0.0,0.0,0.0,278.5,304.48
5400," pH adjusting reagent used: H2SO4, 0.2285g pH adjusting reagent used: HF, 1g",Norquist Lab,cfalk,,aj16.8,True,Sodium molybdate,?,?,"N,N′-dimethylethylenediamine",?,?,Water,?,?,?,?,?,?,?,?,304.48,0.0,0.0,253.81,304.48,253.81,278.5,0.0,253.81,253.81,253.81,253.81,253.81,278.5,253.81,253.81,304.48,253.81,304.48,0.0,304.48,0.0,278.5,253.81,304.48,0.0,304.48,253.81,0.0,253.81,253.81,304.48,0.0,278.5,253.81,253.81,253.81,0.0,253.81,0.0,304.48,253.81,278.5,304.48,278.5,0.0,253.81,304.48,278.5,253.81,278.5,0.0,0.0,0.0,278.5,304.48
5401," pH adjusting reagent used: H2SO4, 0.1994g pH adjusting reagent used: HF, 4g",Norquist Lab,cfalk,,aj17.1,True,Sodium molybdate,?,?,"N,N′-dimethylethylenediamine",?,?,Water,?,?,?,?,?,?,?,?,304.48,0.0,0.0,253.81,304.48,253.81,278.5,0.0,253.81,253.81,253.81,253.81,253.81,278.5,253.81,253.81,304.48,253.81,304.48,0.0,304.48,0.0,278.5,253.81,304.48,0.0,304.48,253.81,0.0,253.81,253.81,304.48,0.0,278.5,253.81,253.81,253.81,0.0,253.81,0.0,304.48,253.81,278.5,304.48,278.5,0.0,253.81,304.48,278.5,253.81,278.5,0.0,0.0,0.0,278.5,304.48
5402," pH adjusting reagent used: H2SO4, 0.2059g pH adjusting reagent used: HF, 4g",Norquist Lab,cfalk,,aj17.2,True,Sodium molybdate,?,?,"N,N′-dimethylethylenediamine",?,?,Water,?,?,?,?,?,?,?,?,304.48,0.0,0.0,253.81,304.48,253.81,278.5,0.0,253.81,253.81,253.81,253.81,253.81,278.5,253.81,253.81,304.48,253.81,304.48,0.0,304.48,0.0,278.5,253.81,304.48,0.0,304.48,253.81,0.0,253.81,253.81,304.48,0.0,278.5,253.81,253.81,253.81,0.0,253.81,0.0,304.48,253.81,278.5,304.48,278.5,0.0,253.81,304.48,278.5,253.81,278.5,0.0,0.0,0.0,278.5,304.48
5403," pH adjusting reagent used: H2SO4, 0.191g pH adjusting reagent used: HF, 4g",Norquist Lab,cfalk,,aj17.3,True,Sodium molybdate,?,?,"N,N′-dimethylethylenediamine",?,?,Water,?,?,?,?,?,?,?,?,304.48,0.0,0.0,253.81,304.48,253.81,278.5,0.0,253.81,253.81,253.81,253.81,253.81,278.5,253.81,253.81,304.48,253.81,304.48,0.0,304.48,0.0,278.5,253.81,304.48,0.0,304.48,253.81,0.0,253.81,253.81,304.48,0.0,278.5,253.81,253.81,253.81,0.0,253.81,0.0,304.48,253.81,278.5,304.48,278.5,0.0,253.81,304.48,278.5,253.81,278.5,0.0,0.0,0.0,278.5,304.48
5404," pH adjusting reagent used: H2SO4, 0.2043g pH adjusting reagent used: HF, 4g",Norquist Lab,cfalk,,aj17.4,True,Sodium molybdate,?,?,"N,N′-dimethylethylenediamine",?,?,Water,?,?,?,?,?,?,?,?,304.48,0.0,0.0,253.81,304.48,253.81,278.5,0.0,253.81,253.81,253.81,253.81,253.81,278.5,253.81,253.81,304.48,253.81,304.48,0.0,304.48,0.0,278.5,253.81,304.48,0.0,304.48,253.81,0.0,253.81,253.81,304.48,0.0,278.5,253.81,253.81,253.81,0.0,253.81,0.0,304.48,253.81,278.5,304.48,278.5,0.0,253.81,304.48,278.5,253.81,278.5,0.0,0.0,0.0,278.5,304.48
5405," pH adjusting reagent used: H2SO4, 0.2085g pH adjusting reagent used: HF, 4g",Norquist Lab,cfalk,,aj17.5,True,Sodium molybdate,?,?,"N,N′-dimethylethylenediamine",?,?,Water,?,?,?,?,?,?,?,?,304.48,0.0,0.0,253.81,304.48,253.81,278.5,0.0,253.81,253.81,253.81,253.81,253.81,278.5,253.81,253.81,304.48,253.81,304.48,0.0,304.48,0.0,278.5,253.81,304.48,0.0,304.48,253.81,0.0,253.81,253.81,304.48,0.0,278.5,253.81,253.81,253.81,0.0,253.81,0.0,304.48,253.81,278.5,304.48,278.5,0.0,253.81,304.48,278.5,253.81,278.5,0.0,0.0,0.0,278.5,304.48
5406," pH adjusting reagent used: H2SO4, 0.1992g pH adjusting reagent used: HF, 4g",Norquist Lab,cfalk,,aj17.6,True,Sodium molybdate,?,?,"N,N′-dimethylethylenediamine",?,?,Water,?,?,?,?,?,?,?,?,304.48,0.0,0.0,253.81,304.48,253.81,278.5,0.0,253.81,253.81,253.81,253.81,253.81,278.5,253.81,253.81,304.48,253.81,304.48,0.0,304.48,0.0,278.5,253.81,304.48,0.0,304.48,253.81,0.0,253.81,253.81,304.48,0.0,278.5,253.81,253.81,253.81,0.0,253.81,0.0,304.48,253.81,278.5,304.48,278.5,0.0,253.81,304.48,278.5,253.81,278.5,0.0,0.0,0.0,278.5,304.48
5407," pH adjusting reagent used: H2SO4, 0.2016g pH adjusting reagent used: HF, 4g",Norquist Lab,cfalk,,aj17.7,True,Sodium molybdate,?,?,"N,N′-dimethylethylenediamine",?,?,Water,?,?,?,?,?,?,?,?,304.48,0.0,0.0,253.81,304.48,253.81,278.5,0.0,253.81,253.81,253.81,253.81,253.81,278.5,253.81,253.81,304.48,253.81,304.48,0.0,304.48,0.0,278.5,253.81,304.48,0.0,304.48,253.81,0.0,253.81,253.81,304.48,0.0,278.5,253.81,253.81,253.81,0.0,253.81,0.0,304.48,253.81,278.5,304.48,278.5,0.0,253.81,304.48,278.5,253.81,278.5,0.0,0.0,0.0,278.5,304.48
5408," pH adjusting reagent used: H2SO4, 0.2349g pH adjusting reagent used: HF, 4g",Norquist Lab,cfalk,,aj17.8,True,Sodium molybdate,?,?,"N,N′-dimethylethylenediamine",?,?,Water,?,?,?,?,?,?,?,?,304.48,0.0,0.0,253.81,304.48,253.81,278.5,0.0,253.81,253.81,253.81,253.81,253.81,278.5,253.81,253.81,304.48,253.81,304.48,0.0,304.48,0.0,278.5,253.81,304.48,0.0,304.48,253.81,0.0,253.81,253.81,304.48,0.0,278.5,253.81,253.81,253.81,0.0,253.81,0.0,304.48,253.81,278.5,304.48,278.5,0.0,253.81,304.48,278.5,253.81,278.5,0.0,0.0,0.0,278.5,304.48
5409," pH adjusting reagent used: H2SO4, 0.1924g pH adjusting reagent used: HF, 6g",Norquist Lab,cfalk,,aj18.1,True,Sodium molybdate,?,?,"N,N′-dimethylethylenediamine",?,?,Water,?,?,?,?,?,?,?,?,304.48,0.0,0.0,253.81,304.48,253.81,278.5,0.0,253.81,253.81,253.81,253.81,253.81,278.5,253.81,253.81,304.48,253.81,304.48,0.0,304.48,0.0,278.5,253.81,304.48,0.0,304.48,253.81,0.0,253.81,253.81,304.48,0.0,278.5,253.81,253.81,253.81,0.0,253.81,0.0,304.48,253.81,278.5,304.48,278.5,0.0,253.81,304.48,278.5,253.81,278.5,0.0,0.0,0.0,278.5,304.48
5410," pH adjusting reagent used: H2SO4, 0.1989g pH adjusting reagent used: HF, 6g",Norquist Lab,cfalk,,aj18.2,True,Sodium molybdate,?,?,"N,N′-dimethylethylenediamine",?,?,Water,?,?,?,?,?,?,?,?,304.48,0.0,0.0,253.81,304.48,253.81,278.5,0.0,253.81,253.81,253.81,253.81,253.81,278.5,253.81,253.81,304.48,253.81,304.48,0.0,304.48,0.0,278.5,253.81,304.48,0.0,304.48,253.81,0.0,253.81,253.81,304.48,0.0,278.5,253.81,253.81,253.81,0.0,253.81,0.0,304.48,253.81,278.5,304.48,278.5,0.0,253.81,304.48,278.5,253.81,278.5,0.0,0.0,0.0,278.5,304.48
5411," pH adjusting reagent used: H2SO4, 0.1941g pH adjusting reagent used: HF, 6g",Norquist Lab,cfalk,,aj18.3,True,Sodium molybdate,?,?,"N,N′-dimethylethylenediamine",?,?,Water,?,?,?,?,?,?,?,?,304.48,0.0,0.0,253.81,304.48,253.81,278.5,0.0,253.81,253.81,253.81,253.81,253.81,278.5,253.81,253.81,304.48,253.81,304.48,0.0,304.48,0.0,278.5,253.81,304.48,0.0,304.48,253.81,0.0,253.81,253.81,304.48,0.0,278.5,253.81,253.81,253.81,0.0,253.81,0.0,304.48,253.81,278.5,304.48,278.5,0.0,253.81,304.48,278.5,253.81,278.5,0.0,0.0,0.0,278.5,304.48
5412," pH adjusting reagent used: H2SO4, 0.2146g pH adjusting reagent used: HF, 6g",Norquist Lab,cfalk,,aj18.4,True,Sodium molybdate,?,?,"N,N′-dimethylethylenediamine",?,?,Water,?,?,?,?,?,?,?,?,304.48,0.0,0.0,253.81,304.48,253.81,278.5,0.0,253.81,253.81,253.81,253.81,253.81,278.5,253.81,253.81,304.48,253.81,304.48,0.0,304.48,0.0,278.5,253.81,304.48,0.0,304.48,253.81,0.0,253.81,253.81,304.48,0.0,278.5,253.81,253.81,253.81,0.0,253.81,0.0,304.48,253.81,278.5,304.48,278.5,0.0,253.81,304.48,278.5,253.81,278.5,0.0,0.0,0.0,278.5,304.48
5413," pH adjusting reagent used: H2SO4, 0.2015g pH adjusting reagent used: HF, 6g",Norquist Lab,cfalk,,aj18.5,True,Sodium molybdate,?,?,"N,N′-dimethylethylenediamine",?,?,Water,?,?,?,?,?,?,?,?,304.48,0.0,0.0,253.81,304.48,253.81,278.5,0.0,253.81,253.81,253.81,253.81,253.81,278.5,253.81,253.81,304.48,253.81,304.48,0.0,304.48,0.0,278.5,253.81,304.48,0.0,304.48,253.81,0.0,253.81,253.81,304.48,0.0,278.5,253.81,253.81,253.81,0.0,253.81,0.0,304.48,253.81,278.5,304.48,278.5,0.0,253.81,304.48,278.5,253.81,278.5,0.0,0.0,0.0,278.5,304.48
5414," pH adjusting reagent used: H2SO4, 0.2228g pH adjusting reagent used: HF, 6g",Norquist Lab,cfalk,,aj18.6,True,Sodium molybdate,?,?,"N,N′-dimethylethylenediamine",?,?,Water,?,?,?,?,?,?,?,?,304.48,0.0,0.0,253.81,304.48,253.81,278.5,0.0,253.81,253.81,253.81,253.81,253.81,278.5,253.81,253.81,304.48,253.81,304.48,0.0,304.48,0.0,278.5,253.81,304.48,0.0,304.48,253.81,0.0,253.81,253.81,304.48,0.0,278.5,253.81,253.81,253.81,0.0,253.81,0.0,304.48,253.81,278.5,304.48,278.5,0.0,253.81,304.48,278.5,253.81,278.5,0.0,0.0,0.0,278.5,304.48
5415," pH adjusting reagent used: H2SO4, 0.2262g pH adjusting reagent used: HF, 6g",Norquist Lab,cfalk,,aj18.7,True,Sodium molybdate,?,?,"N,N′-dimethylethylenediamine",?,?,Water,?,?,?,?,?,?,?,?,304.48,0.0,0.0,253.81,304.48,253.81,278.5,0.0,253.81,253.81,253.81,253.81,253.81,278.5,253.81,253.81,304.48,253.81,304.48,0.0,304.48,0.0,278.5,253.81,304.48,0.0,304.48,253.81,0.0,253.81,253.81,304.48,0.0,278.5,253.81,253.81,253.81,0.0,253.81,0.0,304.48,253.81,278.5,304.48,278.5,0.0,253.81,304.48,278.5,253.81,278.5,0.0,0.0,0.0,278.5,304.48
5417,"Outcome is based on general statement about all of these trials pH adjusting reagent used: H2SO4, 0.2206g",Norquist Lab,cfalk,,aj20.1,True,Sodium molybdate,?,?,Tris(2-aminoethyl)amine,?,?,Water,?,?,?,?,?,?,?,?,299.25,0.0,0.0,207.27,299.25,207.27,207.27,0.0,180.64,207.27,207.27,207.27,180.64,278.66,207.27,207.27,299.25,207.27,299.25,0.0,299.25,0.0,207.27,180.64,299.25,0.0,299.25,207.27,0.0,207.27,207.27,299.25,0.0,207.27,207.27,207.27,207.27,0.0,207.27,0.0,299.25,207.27,207.27,299.25,278.66,0.0,207.27,299.25,207.27,207.27,207.27,0.0,0.0,0.0,278.66,299.25
5418," pH adjusting reagent used: H2SO4, 0.2153g",Norquist Lab,cfalk,,aj20.2,True,Sodium molybdate,?,?,Tris(2-aminoethyl)amine,?,?,Water,?,?,?,?,?,?,?,?,299.25,0.0,0.0,207.27,299.25,207.27,207.27,0.0,180.64,207.27,207.27,207.27,180.64,278.66,207.27,207.27,299.25,207.27,299.25,0.0,299.25,0.0,207.27,180.64,299.25,0.0,299.25,207.27,0.0,207.27,207.27,299.25,0.0,207.27,207.27,207.27,207.27,0.0,207.27,0.0,299.25,207.27,207.27,299.25,278.66,0.0,207.27,299.25,207.27,207.27,207.27,0.0,0.0,0.0,278.66,299.25
5419," pH adjusting reagent used: H2SO4, 0.2456g",Norquist Lab,cfalk,,aj20.3,True,Sodium molybdate,?,?,Tris(2-aminoethyl)amine,?,?,Water,?,?,?,?,?,?,?,?,299.25,0.0,0.0,207.27,299.25,207.27,207.27,0.0,180.64,207.27,207.27,207.27,180.64,278.66,207.27,207.27,299.25,207.27,299.25,0.0,299.25,0.0,207.27,180.64,299.25,0.0,299.25,207.27,0.0,207.27,207.27,299.25,0.0,207.27,207.27,207.27,207.27,0.0,207.27,0.0,299.25,207.27,207.27,299.25,278.66,0.0,207.27,299.25,207.27,207.27,207.27,0.0,0.0,0.0,278.66,299.25
5420," pH adjusting reagent used: H2SO4, 0.2298g",Norquist Lab,cfalk,,aj20.4,True,Sodium molybdate,?,?,Tris(2-aminoethyl)amine,?,?,Water,?,?,?,?,?,?,?,?,299.25,0.0,0.0,207.27,299.25,207.27,207.27,0.0,180.64,207.27,207.27,207.27,180.64,278.66,207.27,207.27,299.25,207.27,299.25,0.0,299.25,0.0,207.27,180.64,299.25,0.0,299.25,207.27,0.0,207.27,207.27,299.25,0.0,207.27,207.27,207.27,207.27,0.0,207.27,0.0,299.25,207.27,207.27,299.25,278.66,0.0,207.27,299.25,207.27,207.27,207.27,0.0,0.0,0.0,278.66,299.25
5421," pH adjusting reagent used: H2SO4, 0.2135g",Norquist Lab,cfalk,,aj20.5,True,Sodium molybdate,?,?,Tris(2-aminoethyl)amine,?,?,Water,?,?,?,?,?,?,?,?,299.25,0.0,0.0,207.27,299.25,207.27,207.27,0.0,180.64,207.27,207.27,207.27,180.64,278.66,207.27,207.27,299.25,207.27,299.25,0.0,299.25,0.0,207.27,180.64,299.25,0.0,299.25,207.27,0.0,207.27,207.27,299.25,0.0,207.27,207.27,207.27,207.27,0.0,207.27,0.0,299.25,207.27,207.27,299.25,278.66,0.0,207.27,299.25,207.27,207.27,207.27,0.0,0.0,0.0,278.66,299.25
5422," pH adjusting reagent used: H2SO4, 0.1976g",Norquist Lab,cfalk,,aj20.6,True,Sodium molybdate,?,?,Tris(2-aminoethyl)amine,?,?,Water,?,?,?,?,?,?,?,?,299.25,0.0,0.0,207.27,299.25,207.27,207.27,0.0,180.64,207.27,207.27,207.27,180.64,278.66,207.27,207.27,299.25,207.27,299.25,0.0,299.25,0.0,207.27,180.64,299.25,0.0,299.25,207.27,0.0,207.27,207.27,299.25,0.0,207.27,207.27,207.27,207.27,0.0,207.27,0.0,299.25,207.27,207.27,299.25,278.66,0.0,207.27,299.25,207.27,207.27,207.27,0.0,0.0,0.0,278.66,299.25
