SMILES,SUPPLIER_NAME,CATALOG_NUMBER,CAS,CHEMICAL_NAME,EMOLECULES_ID
NCCC1CCN(CC1)CC.Cl,Matrix Scientific,079821,720001-91-2,[2-(1-Ethylpiperidin-4-yl)-ethyl]amine hydrochloride,45985775
C[NH+2](CCCCCCCCCC[NH+2](C)(C)C)(C)C.[I-],Sigma Aldrich,S714364,,"N,N'-DECAMETHYLENEBIS(TRIMETHYLAMMONIUM IODIDE)",13175132
C1CCCC(CC1)N1CCC(CC1)N1CCCCC1,ChemBridge,5412050,,,1390939
CN1CCC(CC1)N.Cl,Matrix Scientific,007267,1193-03-9,4-Amino-1-methylpiperidine hydrochloride,45983972
NC1CCC[C@@]21CCC[C@@H]2N,Enamine BB,EN300-90549,,"(1S)-spiro[4.4]nonane-1,6-diamine",36790629
NCCCCN(C(C)C)C(C)C,MP Biomedicals,05204039,,4-DIISOPROPYLAMINOBUTYLAMINE,29481722
CNCC1CCN(C1)C(C)C,Matrix Scientific,063286,884504-73-8,[(1-Isopropylpyrrolidin-3-yl)methyl]methylamine,3725340
NCC1CCCN(C1)CC.Cl.Cl,Enamine BB,EN300-59753,,(1-ethylpiperidin-3-yl)methanamine dihydrochloride,30738982
CN1CCC(CC1)NC1CC1,Matrix Scientific,006987,387358-48-7,4-Cyclopropylamino-1-methylpiperidine,918660
N[C@@H]1C[C@H]2CCC[C@@H](C1)N2C,Synthonix,A8192,76272-41-8,exo-3-Amino-9-methyl-9-azabicyclo[3.3.1]nonane,36252355
NCC(N(CC)CC)CC(C)C,Enamine BB,EN300-28606,,"N-[1-(aminomethyl)-3-methylbutyl]-N,N-diethylamine",15212684
N1CCN(CC1)CC1CCCC1.Cl.Cl,Life Chemicals,F1618-0586,,,2040627
NCC(N1CCCC1)C(CC)CC,Enamine BB,EN300-28553,,3-ethyl-2-pyrrolidin-1-ylpentan-1-amine,15212654
N[C@@H]1CCC[C@H]1N.Cl.Cl,Sigma Aldrich,670324,1030390-38-5,"(1R,2R)-trans-1,2-Cyclopentanediamine dihydrochloride",26757058
C[C@H]([C@H]1CNCCN1)CC,Acesys Pharmatech,A1625S,681484-77-5,(S)-2-((S)-SEC-BUTYL)-PIPERAZINE,29372425
NCC1CCCNC1,AK Scientific,U802,23099-21-0,3-Aminomethylpiperidine,891073
CC(CCN(C1CCCCC1)C1CCCCC1)N,Princeton BioMolecular Research,PBMR103134,,"N*1*,N*1*-Dicyclohexyl-butane-1,3-diamine",42805871
CCN1CC2CNCC(C1)C2,Princeton BioMolecular Research,PBMR101387,,"3-Ethyl-3,7-diaza-bicyclo[3.3.1]nonane",42804643
NCC(CC(C)C)(N)C,Enamine BB,EN300-77371,,"2,4-dimethylpentane-1,2-diamine",36087362
NCC(C1CCNCC1)CC(CC)CC,Enamine BB,EN300-76826,,4-ethyl-2-(piperidin-4-yl)hexan-1-amine,36086992
NC1(CCCCC1)CN1CCCC1,Matrix Scientific,019232,876717-44-1,1-Pyrrolidin-1-ylmethyl-cyclohexylamine,1522997
NCC(N1CCCCC1)C,Matrix Scientific,021514,54151-70-1,2-Piperidin-1-yl-propylamine,1522965
CCCCNCCNC1CCCCC1,Oakwood Products (Non-EU Customers),024812,886502-85-8,N-Butyl-N'-cyclohexyl ethylenediamine,6255041
CCCCNCCNC1CC1,Oakwood Products (Non-EU Customers),024762,886503-53-3,N-Butyl-N'-cyclopropyl ethylenediamine,6254827
CCC(N1CC[C@@H](C1)N)CC,Oakwood Products (Non-EU Customers),064211,,(S)-1-(Pentan-3-yl)pyrrolidin-3-amine,36769705
C[N+](CCCC#CC#CCCC[N+](C)(C)C)(C)C.[I-].[I-],InterBioScreen,STOCK1S-40329,,"N1,N1,N1,N10,N10,N10-hexamethyldeca-4,6-diyne-1,10-diaminium iodide",33568537
CCC(N1CCC(CC1)N)CC.Cl.Cl,Oakwood Products (Non-EU Customers),063786,,1-(Pentan-3-yl)piperidin-4-amine dihydrochloride,36768991
NCC(C1CCCCC1)N,Enamine BB,EN300-74242,,"1-cyclohexylethane-1,2-diamine",36084885
CN(CCCNCC1CCCCC1)C,Princeton BioMolecular Research,PBMR061498,,"N'-Cyclohexylmethyl-N,N-dimethyl-propane-1,3-diamine",6898349
CN1CCCC1C1CCCN1,Enamine BB,EN300-71185,,1-methyl-2-(pyrrolidin-2-yl)pyrrolidine,36084303
CCCCCNCCNC,Oakwood Products (Non-EU Customers),024575,,N-Methyl-N'-pentyl ethylenediamine,6252276
CN(CC1CNCC1)C.Cl,Enamine BB,EN300-129669,,dimethyl(pyrrolidin-3-ylmethyl)amine hydrochloride,46218378
N1CCC2C(C1)CNCC2,Sigma Aldrich,CDS015416,,"decahydro-2,7-naphthyridine",33511019
CCN(C1CCC(CC1)C)CCN(C)C,ChemBridge,5462877,,,2355132
CCN(CCN(C1CCCCCCC1)C)CC,ChemBridge,5453726,,,2354582
NCCN1CC(C)CC(C1)C,Matrix Scientific,027620,876716-58-4,"2-(3,5-Dimethylpiperidin-1-yl)ethanamine",861281
C[N+](CCCCC[N+](C)(C)C)(C)C.[I-].[I-],Sigma Aldrich,S765740,,"N,N-PENTAMETHYLENEBIS(TRIMETHYLAMMONIUM IODIDE)",6883290
CCCCCCCCC(=N)N,Tyger Scientific,N31000,,Nonanamidine,36760453
C1CCC(CN1)CCN1CCCCC1,Matrix Scientific,053985,,1-[2-(3-Piperidinyl)ethyl]piperidine,30423958
NCCCNCC,Matrix Scientific,026918,10563-23-2,"N1-Ethyl-1,3-propanediamine",6205786
CNC1CCNCC1.Cl.Cl,Enamine BB,EN300-114562,,N-methylpiperidin-4-amine dihydrochloride,36759727
CCNC1CNCC1,TCI Europe,E0431,111390-22-8,3-(Ethylamino)pyrrolidine,6876209
CCNCCCNC(CC)C,Matrix Scientific,027008,,"N1-(sec-Butyl)-N3-ethyl-1,3-propanediamine",18625212
CNCCCNC(C)C,Matrix Scientific,026969,15937-57-2,"N1-Isopropyl-N3-methyl-1,3-propanediamine",18625148
CCCCCCCCCCCCCCCCNCCCNC,Matrix Scientific,026949,,"N1-Hexadecyl-N3-methyl-1,3-propanediamine",18625116
CCCCCCCCNc1ccc(cc1)NCCCCCCCC.Cl.Cl,Sigma Aldrich,S681741,,"N,N'-DIOCTYL-1,4-PHENYLENEDIAMINE DIHYDROCHLORIDE",6187670
CCN1CCC(CC1)N1CCCCC1C,ChemBridge,5460190,,,24836684
CCCCNCC1CCCCN1CCC,Exclusive Chemistry,EC-000.1320,,N-[(1-propyl-2-piperidinyl)methyl]-1-butanamine,33371895
CCNCC1CCCCN1C(C)C,Exclusive Chemistry,EC-000.1312,,N-[(1-isopropyl-2-piperidinyl)methyl]ethanamine,33371879
CNCC1CCCCN1CC,Exclusive Chemistry,EC-000.1304,,(1-ethyl-2-piperidinyl)-N-methylmethanamine,33371863
CCCNCC1CCCN1CCC,Exclusive Chemistry,EC-000.1295,,N-[(1-propyl-2-pyrrolidinyl)methyl]-1-propanamine,33371847
CNCC1CCCN1C(C)C,Exclusive Chemistry,EC-000.1287,,(1-isopropyl-2-pyrrolidinyl)-N-methylmethanamine,33371831
CCCN(CCC1CCNCC1)CCC.Cl.Cl,Matrix Scientific,051625,,N-[2-(4-Piperidinyl)ethyl]-N-propyl-1-propanamine dihydrochloride,30420293
N1CCC(CC1)CCN1CCCC1.Cl.Cl,Matrix Scientific,051609,14759-08-1,4-[2-(1-Pyrrolidinyl)ethyl]piperidine dihydrochloride,30420268
NCCN1[C@H](C)CCC[C@@H]1C,ChemBridge,4035990,1788-35-8,"2-[cis-2,6-dimethyl-1-piperidinyl]ethanamine",29703776
CC1CCCN(C1)CCC1CCCCN1.Cl.Cl,Matrix Scientific,051561,,3-Methyl-1-[2-(2-piperidinyl)ethyl]piperidine dihydrochloride,30420179
CCN(CCC1CCCCN1)CC.Cl.Cl,Matrix Scientific,051552,1219980-63-8,"N,N-Diethyl-2-(2-piperidinyl)-1-ethanamine dihydrochloride",30420167
NCCN(CC(C)C)CC(C)C,Matrix Scientific,079910,14156-98-0,"N,N-Diisobutylethane-1,2-diamine",29703531
C1CCCN(CC1)CC1CCNCC1.Cl.Cl,Matrix Scientific,051453,1211466-39-5,1-(4-Piperidinylmethyl)azepane dihydrochloride,30420009
CCCCN(CC1CCNCC1)C.Cl.Cl,Matrix Scientific,051445,,N-Methyl-N-(4-piperidinylmethyl)-1-butanamine dihydrochloride,30419998
CCN(CCN(CC1CCCCC1)C)CC,ChemBridge,5426655,,,2015918
CC1CCCN(C1)CC1CCCNC1.Cl.Cl,Matrix Scientific,051420,1211487-38-5,3-Methyl-1-(3-piperidinylmethyl)piperidine dihydrochloride,30419955
CNCCCCN,Enamine BB,EN300-115101,,(4-aminobutyl)(methyl)amine,31589104
CN(CCC1CCCCN1)C.Cl.Cl,Enamine BB,EN300-110468,,dimethyl[2-(piperidin-2-yl)ethyl]amine dihydrochloride,24825379
CNC1CCN(CC1C)C,Enamine BB,EN300-84669,,"N,1,3-trimethylpiperidin-4-amine",36747976
CC1CCN(CC1)CCC1CCCCN1,Matrix Scientific,020851,,4-Methyl-1-(2-piperidin-2-yl-ethyl)-piperidine,834591
NCC1CCN(CC1)C1CCCCC1,Matrix Scientific,016354,132740-53-5,[(1-Cyclohexylpiperidin-4-yl)methyl]amine,5766374
NCC1CCCCN1.Cl.Cl,Bepharm,B239098,56098-52-3,Piperidin-2-ylmethanamine dihydrochloride,44471775
NCCCN1C(C)CCCC1C,Matrix Scientific,008506,85723-72-4,"3-(2,6-Dimethyl-piperidin-1-yl)-propylamine",5759357
CCCCN(CCN)C,Enamine BB,EN300-75354,,(2-aminoethyl)(butyl)methylamine,5759090
C1CCC2(CN1)CCCNC2,Enamine BB,EN300-90607,,"2,8-diazaspiro[5.5]undecane",36000049
NCCN1CCCC1.Cl.Cl,Enamine BB,EN300-53596,,2-(pyrrolidin-1-yl)ethan-1-amine dihydrochloride,28303565
NCCN1CCC(C1)C,Enamine BB,EN300-96279,,2-(3-methylpyrrolidin-1-yl)ethan-1-amine,37094880
NCCC1CCCCN1C,Matrix Scientific,027075,18128-28-4,2-(1-Methylpiperidin-2-yl)ethanamine,11489486
CC1CCCCN1C1CNC1,ChemBridge,4026698,959239-81-7,1-(3-azetidinyl)-2-methylpiperidine,18189117
NCC(CN1CCCCCC1)C,Matrix Scientific,033473,893644-62-7,3-Azepan-1-yl-2-methyl-propylamine,815543
NCCCCNC(C)(C)C,Sigma Aldrich,PH001116,,"N(1)-(TERT-BUTYL)-1,4-BUTANEDIAMINE",28291728
CN1CCC2(C1)CNCC2,Oakwood Products (Non-EU Customers),036224,135380-53-9,"2-Methyl-2,7-diazaspiro[4.4]nonane",31526779
CCNCCN1[C@H](C)CCC[C@@H]1C,ChemDiv BB,BB53-0942,,"N-{2-[(2R,6S)-2,6-dimethylpiperidin-1-yl]ethyl}-N-ethylamine",31525493
NCCC(N)C.Cl.Cl,Enamine BB,EN300-83450,,"butane-1,3-diamine dihydrochloride",36726162
NCCC(CN)C.Cl.Cl,Matrix Scientific,039861,111469-11-5,"2-Methylbutane-1,4-diamine dihydrochloride",28289545
NCCCCCC[N+](C)(C)C.Cl.[Cl-],Toronto Research Chemicals,A611085,,(6-Aminohexyl)trimethylammonium Chloride Hydrochloride,43548201
CCCNCCN1CC(C)CC(C1)C,ChemDiv BB,BB53-0300,,"N-[2-(3,5-dimethylpiperidin-1-yl)ethyl]-N-propylamine",31524505
CCCNCCN1CCCCC1CC,ChemDiv BB,BB53-0089,,N-[2-(2-ethylpiperidin-1-yl)ethyl]-N-propylamine,31524186
CCNCCN1CCCC(C1)C,ChemDiv BB,BB53-0050,,N-ethyl-N-[2-(3-methylpiperidin-1-yl)ethyl]amine,31524123
CC1CCCN(C1)CCNC(C)C,ChemDiv BB,BB52-9848,,N-[2-(3-methylpiperidin-1-yl)ethyl]propan-2-amine,31523803
C1CCCN(CC1)CCNC1CCCC1,Enamine,Z369553320,,,33347107
C1CCN(C1)C1CCN(CC1)C1CCCC1,Zelinsky Institute,UZI/1936368,,,2172366
CCNCC1CCN(C1)CC,Matrix Scientific,026833,959239-18-0,N-[(1-Ethyl-3-pyrrolidinyl)methyl]-1-ethanamine,14063835
C1CCCN(CC1)C1CCN(CC1)C1CCCCCC1,Zelinsky Institute,UZI/1936197,,,2172155
CN(CC#CCCCCC#CCN(C)C)C,InterBioScreen,STOCK1S-75770,,"N1,N1,N10,N10-tetramethyldeca-2,8-diyne-1,10-diamine",4407034
CC(CN1CCCCC1)(N)C,Maybridge,MO01185,,2-methyl-1-piperidino-2-propanamine,724960
NCC1CCNCC1,Matrix Scientific,081956,7144-05-0,1-Piperidin-4-ylmethanamine,534490
CN(CCNCC1CCCCC1)C.Cl.Cl,ChemBridge,9130836,,,21917578
CC1(C)CC(NC2CCCCC2)CC(N1)(C)C,ChemDiv,8012-5526,,,2168475
CC(NCCN1CCCCCC1)C.Cl,ChemBridge,4013119,,,32355724
CCNC1CCC(CC1)N(C)C,Oakwood Products (Non-EU Customers),087880,,"N-Ethyl-N',N'-dimethyl-cyclohexane-1,4-diamine",42034206
CCN1CCCC(C1)N,Enamine BB,EN300-52215,,1-ethylpiperidin-3-amine,1967800
C1NC[C@H](C1)N1CCCC1,Ark Pharm,AK129127,859282-12-5,"(S)-1,3'-Bipyrrolidine",36561061
N1CCCC(CC1)N1CCCC1,Enamine BB,EN300-81924,,4-(pyrrolidin-1-yl)azepane,36560463
CC1CCCCN1CCCNC1CCCC1,Enamine,Z90622737,,,33335165
CN1CCC(CC1)C1CNCC1,Enamine BB,EN300-118113,,1-methyl-4-(pyrrolidin-3-yl)piperidine,40505583
CC(CC(C)(C)C)(N=NC(CC(C)(C)C)(C)C)C,Organix,O-319,39198-34-0,Azo-t-octane,31254321
NCCN1CCC1,Enamine BB,EN300-114312,,2-(azetidin-1-yl)ethan-1-amine,40331514
CN(CCC(N)(C)C)C,Ark Pharm,AK122804,933738-55-7,"N1,N1,3-Trimethylbutane-1,3-diamine",40317406
CC1CCN(CC1)C1CCN(CC1)C1CCCC(C1)C,Zelinsky Institute,UZI/1935820,,,6116153
CC1CCC(CC1)N1CCC(CC1)N1CCCCC1,Zelinsky Institute,UZI/1938415,,,6116137
CC(CC1NCCNC1)C,Life Chemicals,F2147-0834,84477-68-9,2-isobutylpiperazine,40296003
NC1CCNCC1,Matrix Scientific,081403,13035-19-3,4-Aminopiperidine,521539
CC(N1CCN(CC1)C1CCCCC1)C,Zelinsky Institute,UZI/1938535,,,6115770
NCC1CCCCCN1,Enamine BB,EN300-130611,,azepan-2-ylmethanamine,40193027
CC1NCCNCC1,AK Scientific,W4646,22777-05-5,"5-Methyl-[1,4]diazepane",40128673
CCCCCCC(NC1CCN(CC1)CCC)C,Enamine,Z90525677,,,29642541
CN1CCC(CC1)C1CCCCCN1,ACB Blocks ,C7A-0151,,2-(1-methyl-4-piperidinyl)azepane,707850
CC(NC1CNCC1)C,CombiPhos Catalysts,MPC-11240,,Isopropyl-pyrrolidin-3-yl-amine,39628214
NCC#CCN1CCCCC1.Cl.Cl,Life Chemicals,F2147-1065,,(4-piperidin-1-ylbut-2-yn-1-yl)amine dihydrochloride,43482525
CNCC1CNCC1,CombiPhos Catalysts,MPC-1165,,Methyl-pyrrolidin-3-ylmethyl-amine,39529326
CN1CCC(C1)NC1CC1,Oakwood Products (Non-EU Customers),087899,,Cyclopropyl-(1-methyl-pyrrolidin-3-yl)-amine,39507981
CCCN1CCC(CC1)N1CCCCCCC1,ChemBridge,5452153,,,1267147
CNCCCCCCCCNC,Sigma Aldrich,493775,33563-54-1,"N,N'-Dimethyl-1,8-octanediamine",514772
CCCC(N1CCNCCC1)C,EvoBlocks,EB30091,,"1-(pentan-2-yl)-1,4-diazepane",32283829
CCCCCCCCN1CCNCCC1,EvoBlocks,EB30071,,"1-octyl-1,4-diazepane",32283797
FCCCCN1CCNCCC1,Oakwood Products (Non-EU Customers),062469,,"1-(4-Fluorobutyl)-1,4-diazepane",32283777
CCCCCCCN1CCNCC1C,EvoBlocks,EB29570,,1-heptyl-2-methylpiperazine,32283568
CCCCC(CN1CCNCC1C)CC,EvoBlocks,EB29505,,1-(2-ethylhexyl)-2-methylpiperazine,32283463
CCCCCC(N1CCNCC1)C,EvoBlocks,EB29097,,1-(heptan-2-yl)piperazine,32283426
C(CN1CCCCCC1)CCN1CCCCCC1,Vitas M Labs,STK526153,,"1,1'-butane-1,4-diyldiazepane",4375425
CCN(CCCC1CCNCC1)CC,Enamine BB,EN300-131771,,diethyl[3-(piperidin-4-yl)propyl]amine,38858401
CC(CN1CCCC1)N,Matrix Scientific,033492,50998-03-3,1-Methyl-2-pyrrolidin-1-yl-ethylamine,2719702
C1CCC(C1)N1CCN(CC1)C1CCCC1,Zelinsky Institute,UZI/1935624,,,1453612
CCN1CCCC2(C1)CCCNC2,ChemBridge,4002270,1083216-68-5,"2-ethyl-2,8-diazaspiro[5.5]undecane",31238449
CN1CCC(C1)NC(C)C,Oakwood Products (Non-EU Customers),087883,,Isopropyl-(1-methyl-pyrrolidin-3-yl)-amine,38322619
C=C=CCNCCCCNCC=C=C,AK Scientific,W9621,93565-01-6,"N1,N4-Di(buta-2,3-dienyl)butane-1,4-diamine",43472911
CN1CCCC(C1)NC(C)C,Oakwood Products (Non-EU Customers),087889,,Isopropyl-(1-methyl-piperidin-3-yl)-amine,38140675
CCNCC1CCCN1,CombiPhos Catalysts,MPC-11222,,Ethyl-pyrrolidin-2-ylmethyl-amine,38100987
C1CNC(C1)CNC1CC1,Bellen Chem,Bellen008375,1226215-03-7,N-((pyrrolidin-2-yl)methyl)cyclopropanamine,38100659
C1CCC(CC1)N=C=NC1CCCCC1,AK Scientific,65063,538-75-0,"N,N'-Dicyclohexylcarbodiimide (DCC)",501464
CC1CCN(CC1)CC1CCN(CC1)CC#C,Enamine,Z645078090,,,45754844
CN1CCC(C1)CNC(C)C,Oakwood Products (Non-EU Customers),087888,,Isopropyl-(1-methyl-pyrrolidin-3-ylmethyl)-amine,37894381
NC1CCC(CC1)N(C)C.Cl.Cl,Ark Pharm,AK125041,1031289-75-4,"N1,N1-Dimethylcyclohexane-1,4-diamine dihydrochloride",43468150
C1CCC2(CN1)CNC2,Ark Pharm,AK133121,885482-15-5,"2,6-Diazaspiro[3.5]nonane",46023678
NCC1(CCC1)CN1CCCC1,Princeton BioMolecular Research,PBMR158849,,[1-(pyrrolidin-1-ylmethyl)cyclobutyl]methanamine,43467337
NC1CCC(CC1)CC1CCC(CC1)N,AK Scientific,Q354,1761-71-3,"4,4'-Diaminodicyclohexylmethane",497989
N[C@H]1CCCC[C@@H]1N,Matrix Scientific,075881,21436-03-3,"(1S,2S)-(+)-1,2-Diaminocyclohexane",497937
NCCCCN.Cl.Cl,Matrix Scientific,075325,333-93-7,"1,4-Diaminobutane dihydrochloride",497899
CCN(CCCN(CC)CC)CC,Alfa Aesar (UK),A17680,60558-96-5,"N,N,N',N'-Tetraethyl-1,3-propanediamine, 97%",496780
N[C@H]1CCCNC1,Toronto Research Chemicals,A627935,334618-07-4,(S)-(+)-3-Aminopiperidine Dihydrochloride,31224669
[C-]#[N+]CCCCCC[N+]#[C-],Sigma Aldrich,306819,929-57-7,"1,6-Diisocyanohexane",496625
CNC1CCNCC1,AK Scientific,V0325,45584-07-4,4-Methylaminopiperidine,37625565
CCNC1CCN(C1)C,Oakwood Products (Non-EU Customers),087868,,Ethyl-(1-methyl-pyrrolidin-3-yl)-amine,37624878
CN1CCC(CC1)[C@H](N)C,Enamine BB,EN300-89245,,(1R)-1-(1-methylpiperidin-4-yl)ethan-1-amine,31422285
CN(C1CC1)CC1CCCCN1,Oakwood Products (Non-EU Customers),088213,,Cyclopropyl-methyl-piperidin-2-ylmethyl-amine,37591519
NC1CC2CCCC(C1)N2C(C)C,Enamine BB,EN300-88987,,9-(propan-2-yl)-9-azabicyclo[3.3.1]nonan-3-amine,31421823
NC1CCCNC1.Cl.Cl,Enamine BB,EN300-136385,,piperidin-3-amine dihydrochloride,495437
CC1CCN(CC1)CN1CCC(CC1)C,Oakwood Products (Non-EU Customers),032549,63963-56-4,"1,1-Bis-(4-methylpiperid-1-yl)methane",4348348
CN(C1CC1)C[C@@H]1CCCN1,Oakwood Products (Non-EU Customers),088207,477576-70-8,Cyclopropyl-methyl-(S)-1-pyrrolidin-2-ylmethyl-amine,43464088
CN([C@H]1CCCNC1)C,Oakwood Products (Non-EU Customers),088184,,Dimethyl-(S)-piperidin-3-yl-amine,43464072
CN1CC[C@@H](C1)NC1CC1,Oakwood Products (Non-EU Customers),087901,,Cyclopropyl-((S)-1-methyl-pyrrolidin-3-yl)-amine,43463694
CN1CC[C@H](C1)NC(C)C,Oakwood Products (Non-EU Customers),087884,,Isopropyl-((R)-1-methyl-pyrrolidin-3-yl)-amine,43463678
NCC(N(C)C)CC(C)C,Enamine BB,EN300-27721,,"N-[1-(aminomethyl)-3-methylbutyl]-N,N-dimethylamine",2872985
CNC[C@@H]1CCCN1C,Oakwood Products (Non-EU Customers),087858,175417-85-3,Methyl-((S)-1-methyl-pyrrolidin-2-ylmethyl)-amine,43463662
CCCCCCCCCCCCNCCCN,Matrix Scientific,098447,5538-95-4,"N1-Dodecylpropane-1,3-diamine",7352924
CN(C(C)C)CC1CCCN1,Oakwood Products (Non-EU Customers),088190,,Isopropyl-methyl-pyrrolidin-2-ylmethyl-amine,37437972
NCC1CCCN1C,Matrix Scientific,027074,26171-06-2,(1-Methylpyrrolidin-2-yl)methylamine,10472406
CC(N(C1CCNCC1)C)C,Oakwood Products (Non-EU Customers),088196,,Isopropyl-methyl-piperidin-4-yl-amine,37410270
CCC(N1CCC(CC1)N)CC,Alinda Chemical,ALBB-022688,,1-(1-ethylpropyl)piperidin-4-amine dihydrochloride,37397171
CNC1CCN(CC1)C,Matrix Scientific,027116,73579-08-5,"N,1-Dimethylpiperidin-4-amine",489463
NCC(C1CC1)N,Enamine BB,EN300-62200,,"1-cyclopropylethane-1,2-diamine",31415833
CNCC1CNC1,Ark Pharm,AK129388,91196-81-5,1-(Azetidin-3-yl)-N-methylmethanamine,46014737
C[N+]1(CC[N+]2(C)CCCCC2)CCCCC1,TimTec,ST072598,,,6771120
C1CC2CCC1N=N2,Molecular Diversity Preservation,20241,,,5868241
N[C@@H]1CC[C@@H](C1)N,Ark Pharm,AK129108,63486-45-3,"cis-Cyclopentane-1,3-diamine",46014614
CC(C[C@H]1NCCNC1)C.Cl.Cl,AK Scientific,W8809,853730-57-1,(R)-2-Isobutylpiperazine dihydrochloride,36469208
C1CCN(CC1)CN1CCCCC1,Manchester Organics,Z35650,880-09-1,1-(1-piperidylmethyl)piperidine,485022
CC1CCCN(C1)CC1CCNCC1,Matrix Scientific,038525,926254-81-1,3-Methyl-1-(piperidin-4-ylmethyl)piperidine,27333517
CN1CCC(C1)C1CCNCC1,ChemBridge,56281021,,4-(1-methyl-3-pyrrolidinyl)piperidine,43190613
NCC1(N)CCCC1.Cl.Cl,Enamine BB,EN300-52195,,1-(aminomethyl)cyclopentan-1-amine dihydrochloride,31410912
NCCCN(C1CCCCC1)C(C)C,Matrix Scientific,079949,,"N-Cyclohexyl-N-isopropylpropane-1,3-diamine",31210472
CCN1CCC(CC1)CC1CCNCC1,"J & W PharmLab, LLC",60-0659,,1-Ethyl-4-piperidin-4-ylmethyl-piperidine,44693788
CC1CCCCN1C1CCNCC1.Cl.Cl,Matrix Scientific,051503,,4-(2-Methyl-1-piperidinyl)piperidine dihydrochloride,29599029
CC(N(CC1CCNCC1)C)C,Enamine BB,EN300-50077,,methyl(piperidin-4-ylmethyl)propan-2-ylamine,31410378
CNCCN,Acros Organics (US),15556,109-81-9,"N-Methylethylenediamine, 95%",480036
NC1CC(C)(C)NC(C1)(C)C,Matrix Scientific,075353,36768-62-4,"4-Amino-2,2,6,6-tetramethylpiperidine",477231
C[C@H]1NCCN(C1)C1CCCCC1,"J & W PharmLab, LLC",65-0018,182141-99-7,(R)-1-Cyclohexyl-3-methyl-piperazine,44690430
NCCCCCN1CCC(CC1)(F)F,Oakwood Products (Non-EU Customers),214368,,"5-(4,4-Difluoro-piperidin-1-yl)-pentylamine",44385654
C[C@H]1NC[C@H](NC1)C,Anichem,31414,,"(2R,5R)-2,5-Dimethyl-piperazine",44689306
NCC1CCN(CC1)CC#C,Princeton BioMolecular Research,PBMR122008,,(1-prop-2-ynyl-4-piperidyl)methanamine,36862789
CN(CCCN(CC1CCC(=CC1)C)CC1CCC(=CC1)C)C,ChemBridge,5747447,,,2100472
C1CCCN(CC1)CCNC1CC1,Princeton BioMolecular Research,PBMR120116,,(2-Azepan-1-yl-ethyl)-cyclopropyl-amine,36859647
CCCCN1CCC(CC1)N,Enamine BB,EN300-58151,,1-butylpiperidin-4-amine,32445141
N[C@@H]1CCC[C@@H](C1)N.Cl.Cl,Ark Pharm,AK124383,498532-32-4,"(1R,3S)-Cyclohexane-1,3-diamine dihydrochloride",44835204
